source_year,domain,sentence_id,text,target,polarity
custom,custom,146,"Excellent service for our party of 15! No issues, hot and fresh food a plenty!",service for our party of 15,positive
custom,custom,1032,"Truly disappointing service.  These guys didn't want to do anything.  They weren't rude, but just not helpful.",These guys,negative
custom,custom,1136,Will never eat here again. Ordered the special B1G1 to go and as I'm enjoying my meal found a huge chunk of glass in it.,glass,negative
custom,custom,1511,"Valet parking is listed @ 28 $ but expect to pay more for your truck. Eric was the valet attendee and was pleasant and the help at the desk should be a little more exuberant in my opinion. (This is new orleans)                   The room is small but eloquent however is missing some functionality of fridge,  microwave and laundry services (no service on weekends)    if you are staying short term and taking public transportation this place is great for a few days.",this place,positive
custom,custom,4,This is probably the best place in the cool Springs area to watch a game and eat,place to watch a game,positive
custom,custom,1243,"Clothes will smell. Don't bring anything you need to wear the next day. MAKE A RESERVATION. Starting around 5-6 people, start thinking about getting a combo. Maybe cheaper.",combo,neutral
custom,custom,1015,Sign up for the WD card for extra discounts!,WD card,positive
custom,custom,301,The waitress we had understands vegetarian needs. Sit outside. The soup can feed a small army just a heads up,soup,positive
custom,custom,838,Fried bananas.,Fried bananas,neutral
custom,custom,1483,We ordered the cannon barrel and there was not enough deaths door white whiskey and the bartender went to get another bottle she came back with it and the other bartender stopped her from opening it and told here to finish the drink with Smirnoff vodka. Not cool!! Normally excellent though.,deaths door white whiskey,negative
custom,custom,1806,A secret gem!!!!!! Forget yogurt and ice cream and stop by here after dinner!!,dinner,neutral
custom,custom,230,"Good food, really loud hard to carry on a conversation.",food,positive
custom,custom,1485,"Great coffee , muffins , soup and the staff are all very pleasant",soup,positive
custom,custom,104,"It is now more of a restaurant then a bar. And I love that! Spanish style food and drink menu, salsa music playing in the background. Great atmosphere. Super clean. Friendly staff.Try the coconut mojitos (garnished with actual mini coconuts!) Or the Passion Fruit Margarita (yum!) New menu. Mainly Everything is Spanish style (rice and beans, tostones, maduros,etc). They have a larger dining area on the 2nd floor and an outdoor patio that's only accessible through the inside of the bar.",Spanish style food,positive
custom,custom,1311,Banh mi and goi cuon,Banh mi,neutral
custom,custom,1006,This is the add this place is advertising but they are not honoring it. Rather than make it right they have blocked me from commenting on their page. Awful customer service,add,negative
custom,custom,1366,veggie turkey is back!!!!!!!,veggie turkey,neutral
custom,custom,1203,Good live music,live music,positive
custom,custom,1814,Sweet potato fries are amazing. They have a variety of dipping sauces so definitely try more than the house sauce. Their flatbreads are amazing! A great bar for watching sports with food that isn't your typical bar food,bar,positive
custom,custom,852,Good food with a relaxed environment.,food,positive
custom,custom,417,Spinach dip is amazing! Come at least 30 minutes early because the wait is insane!,Spinach dip,positive
custom,custom,274,Lovely staff.....byob!,byob,positive
custom,custom,832,Fresh bread!!!,bread,neutral
custom,custom,859,"Ordered padthai, fried rice and one of their specialty seafood.

Fried rice was tasty, but pad thai was less than satisfied. Seafood dish was little salty but overall okay.

But timing of serving was awkward. After waiting for 20-30 mins for the first dish we had to wait another several several minutes for next dish. By the time we got third dish after 50 mins or so, we already lost the appetite.

The place is way overpriced for quality of food and service.",seafood,neutral
custom,custom,1571,Sunday brunch day $16.99. Small amount of each food lol,Sunday brunch,neutral
custom,custom,882,They are closed on Sundays but if you have a ton of friends that drink like it was 1999.. they will host and cater your private party!,host and cater,positive
custom,custom,1153,"My tip is ""go eat here, great cuisine from scratch, delicious cocktails, warm atmosphere!! A winner is every sense!!",atmosphere,positive
custom,custom,236,"scones are to die for, as are the snickerdoodles. yum!",scones,positive
custom,custom,1389,"Doing the duck! Take out! take out! (make sure you order dinner so pancake, etc are included)",take out,neutral
custom,custom,1499,Get the Camellia Club.,Camellia Club,neutral
custom,custom,467,Sooo small but the food is really good. And most importantly BYOB!,BYOB,positive
custom,custom,1484,"they serve food in the back corner of the store where you can get tacos, etc. couple of tables there.",food,positive
custom,custom,1576,"Note:  The lobster roll is now $9.95 due to ""increased cost"".",lobster roll,neutral
custom,custom,1251,"The manager doesn't seem to be in today. The service is terrible. The waiter is coughing on everything, bringing out the wrong orders and just smiling the whole time.  We've been waiting for 20 minutes for spring rolls!! Argh.",manager,neutral
custom,custom,1605,Great food & drink.Nice atmosphere. Waitress was great.Hostesses were snobby.,food,positive
custom,custom,453,"Oh, how I adore their great service!! They go above and beyond to make sure everything's perfect.",great service,positive
custom,custom,1479,"Pepper onion blend instead of sonoran style bacon.   Eat it with the roasted pepper! 2.50 a hot dog,  its good",roasted pepper,positive
custom,custom,693,I can't figure out why people like this place. Service sucked. Dishes were dirty. Portions were small. The guac was the only good part.,service,negative
custom,custom,58,"Great hoagies, great bread!  Cutlets....meh

My go to sandwich: A Cut Above Italian w/ oil/vinegar, l/t/o, hot peppers, sweet peppers, & pickles",bread,positive
custom,custom,1734,"Nice views, good personnel. Nice atmosphere",personnel,positive
custom,custom,236,"scones are to die for, as are the snickerdoodles. yum!",snickerdoodles,positive
custom,custom,1613,The Maitre 'd is amazing...but maybe not the food...,food,negative
custom,custom,640,The homemade yogurt is very good! Top it with fresh blueberries or honey and it is very very good!,fresh blueberries,positive
custom,custom,1444,I had the maple bacon and it might have been the best sandwich I have ever eaten!,maple bacon,positive
custom,custom,1073,"Make sure you go with the ""Full Service"" for $19 if you've got rubber all-weather mats! They rinse them back to factory condition!",$19,neutral
custom,custom,1618,"The drinks are pretty good here, and so are the summer rolls.",drinks,positive
custom,custom,211,Friendly staff. Good selection of both ice cream and yogurt.,selection of both ice cream and yogurt,positive
custom,custom,1087,Hamachi kama is excellent. Great value / taste / options for lunch menu (even on Saturday).,lunch menu,positive
custom,custom,1198,"Steaming buffet trays
Foods from all-corners of globe
With Bromo chaser

#Haiku #NOLA_Haiku
#EastBuffet",Bromo chaser,neutral
custom,custom,1291,Limited offerings with walk ins.,walk ins,neutral
custom,custom,1213,Very bland pizza. The large slice is more a gimmick and not practical.,large slice,negative
custom,custom,1652,The people really make the difference here. Free canned drink with most food purchases.,drink,positive
custom,custom,1823,Biggest wine selection I've ever seen. Extremely organized as well!,wine selection,positive
custom,custom,786,Chocolate croissants are pretty good... Add some good coffee...even better,Chocolate croissants,positive
custom,custom,1150,Boiled crawfish were delicious,Boiled crawfish,positive
custom,custom,321,"Great food, great atmosphere, great service!",atmosphere,positive
custom,custom,1089,"This morning I had the certified organic Mexico made into an americano. Very smooth, chocorific undertone, and a stated floral aroma that I didn't sense, but that's ok.",americano,positive
custom,custom,745,Don't let the high traffic of this location scare you away. This is as efficient of a McD's as exists for breakfast. Decent quality to boot.,quality,positive
custom,custom,1649,Do NOT go here it's a horrible run down location with crappy service!!!!,location,negative
custom,custom,1761,Ferdi's special was amazing (:,Ferdi's special,positive
custom,custom,429,Perfect end to the day!   Mmmm frozen yogurt...,frozen yogurt,positive
custom,custom,158,Nice place and good food for the price. Good customer service as well,price,positive
custom,custom,1819,"This place has pool tables,darts,bowling,table tennis, arcade games, and lots of pretty ebony women.",arcade games,neutral
custom,custom,367,"Come when they are roasting the coffee beans, its a great atmosphere!",atmosphere,positive
custom,custom,683,The owners are friendly and are more than happy to help you with the menu selection!,owners,positive
